../../../pdielec -processors 4 -matrix ptfe -sigma 5 -plate 0 0 1 -ellipsoid 0 0 1 0.5 -plate 1 0 0 -optical_tensor 2.3471 0 0.0786 0 2.3942 0 0.0786 0 2.2621 -csv command.csv -masses program LEUCINE_FREQUENCY_PBED3_631Gdp_FULLOPTIMIZATON.out -processors 4
Mode,Frequency,Intensity        ,Integrated Molar Absorption,Epsilon_max,  FWHM  
    ,cm-1     ,Debye2/Angs2/amu , Coefficient L/mole/cm/cm  , L/mole/cm ,  cm-1  
----,---------,---------------- ,---------------------------, --------- ,  ----  
,,,,,,  248.200000,    7.440849,        253.23367719,        270.16261420,        209.01037568,          1.91117448,          1.92672334,          1.94139895,          0.12107724,          0.12970414,          0.10070348,         59.28717184,         63.25058148,         48.93359444
,,,,,,  248.400000,    7.446845,        247.31919110,        264.96663274,        205.58768060,          1.91048447,          1.92429878,          1.94046985,          0.11813003,          0.12702439,          0.09894983,         57.90246994,         62.03409618,         48.13227167
,,,,,,  248.600000,    7.452841,        241.03458921,        258.67083116,        202.04774122,          1.90989150,          1.92206329,          1.93964721,          0.11501495,          0.12383125,          0.09714610,         56.43111638,         60.56012054,         47.30349962
,,,,,,  248.800000,    7.458836,        234.39057298,        251.39081607,        198.41628767,          1.90942397,          1.92013071,          1.93889871,          0.11173821,          0.12018545,          0.09530389,         54.87561659,         58.85572044,         46.45330223
,,,,,,  249.000000,    7.464832,        227.39979338,        243.29179913,        194.67114451,          1.90911813,          1.91859483,          1.93819863,          0.10830705,          0.11616990,          0.09341195,         53.23893242,         56.95957529,         45.57648779
,,,,,,  249.200000,    7.470828,        220.09387511,        234.57828824,        190.75743807,          1.90901745,          1.91752520,          1.93753813,          0.10473774,          0.11188452,          0.09144385,         51.52846785,         54.91956456,         44.66020924
,,,,,,  249.400000,    7.476824,        212.53620230,        225.48024501,        186.61093377,          1.90916708,          1.91696378,          1.93693032,          0.10106144,          0.10743961,          0.08936927,         49.75906241,         52.78952697,         43.68942796
,,,,,,  249.600000,    7.482820,        204.82547558,        216.23597663,        182.18342508,          1.90960576,          1.91692370,          1.93640911,          0.09732563,          0.10294785,          0.08716615,         47.95382392,         50.62525509,         42.65285782
,,,,,,  249.800000,    7.488816,        197.08925566,        207.07432591,        177.46349121,          1.91035847,          1.91739096,          1.93602238,          0.09359081,          0.09851615,          0.08483030,         46.14261696,         48.48032568,         41.54782498
,,,,,,  250.000000,    7.494811,        189.47053491,        198.19956574,        172.48730285,          1.91143187,          1.91832886,          1.93582150,          0.08992413,          0.09423890,          0.08238025,         44.35891895,         46.40256321,         40.38279773
,,,,,,  250.200000,    7.500807,        182.11217974,        189.78150378,        167.33739742,          1.91281363,          1.91968423,          1.93585047,          0.08639205,          0.09019372,          0.07985627,         42.63617783,         44.43172311,         39.17709977
,,,,,,  250.400000,    7.506803,        175.14356750,        181.95151910,        162.13122700,          1.91447475,          1.92139388,          1.93613741,          0.08305425,          0.08643994,          0.07731469,         41.00468349,         42.59856390,         37.95822902
,,,,,,  250.600000,    7.512799,        168.67181530,        174.80364815,        157.00406042,          1.91637381,          1.92339030,          1.93669012,          0.07995969,          0.08301934,          0.07481970,         39.48951423,         40.92510144,         36.75785469
,,,,,,  250.800000,    7.518795,        162.77792170,        168.39898404,        152.09142617,          1.91846140,          1.92560584,          1.93749585,          0.07714492,          0.07995843,          0.07243501,         38.10963345,         39.42563886,         35.60770676
,,,,,,  251.000000,    7.524791,        157.51674022,        162.77155253,        147.51492603,          1.92068409,          1.92797536,          1.93852412,          0.07463422,          0.07727122,          0.07021730,         36.87788350,         38.10814230,         34.53625468
,,,,,,  251.200000,    7.530787,        152.91916013,        157.93418105,        143.37303914,          1.92298714,          1.93043731,          1.93973099,          0.07244069,          0.07496202,          0.06821200,         35.80149617,         36.97561491,         33.56655443
,,,,,,  251.400000,    7.536782,        148.99495862,        153.88336918,        139.73659497,          1.92531625,          1.93293389,          1.94106361,          0.07056760,          0.07302767,          0.06645130,         34.88276051,         36.02723719,         32.71518863
,,,,,,  251.600000,    7.542778,        145.73518114,        150.60260523,        136.64749945,          1.92761829,          1.93541042,          1.94246399,          0.06900951,          0.07145908,          0.06495361,         34.11958008,         35.25914339,         31.99196833
,,,,,,  251.800000,    7.548774,        143.11336897,        148.06388592,        134.11905420,          1.92984173,          1.93781444,          1.94387206,          0.06775281,          0.07024184,          0.06372385,         33.50576034,         34.66477739,         31.40000770
,,,,,,  252.000000,    7.554770,        141.08538320,        146.22740438,        132.13653550,          1.93193686,          1.94009485,          1.94522791,          0.06677561,          0.06935602,          0.06275368,         33.03096749,         34.23481958,         30.93585961
,,,,,,  252.200000,    7.560766,        139.58797275,        145.03953512,        130.65730730,          1.93385655,          1.94220148,          1.94647389,          0.06604705,          0.06877516,          0.06202162,         32.68039314,         33.95671515,         30.58954210
,,,,,,  252.400000,    7.566762,        138.53664267,        144.42943859,        129.61044575,          1.93555776,          1.94408532,          1.94755696,          0.06552630,          0.06846465,          0.06149289,         32.43425531,         33.81387910,         30.34445045
,,,,,,  252.600000,    7.572757,        137.82382582,        144.30489831,        128.89655889,          1.93700408,          1.94569993,          1.94843169,          0.06516175,          0.06837979,          0.06111940,         32.26737034,         33.78472168,         30.17731497
,,,,,,  252.800000,    7.578753,        137.31879543,        144.54842086,        128.38910438,          1.93816953,          1.94700422,          1.94906428,          0.06489104,          0.06846394,          0.06084041,         32.14913242,         33.84173528,         30.05850951
,,,,,,  253.000000,    7.584749,        136.87100986,        145.01513087,        127.93887339,          1.93904300,          1.94796670,          1.94943707,          0.06464279,          0.06864771,          0.06058486,         32.04429668,         33.95100161,         29.95310125
