../../../pdielec -matrix ptfe -sigma 5 -needle 0 0 1 -ellipsoid 0 0 1 0.5 -plate 1 0 0 -LO 1 1 1 -csv command1.csv -masses program -program qe phonon.dynG
Mode,Frequency,Intensity        ,Integrated Molar Absorption,Epsilon_max,  FWHM  
    ,cm-1     ,Debye2/Angs2/amu , Coefficient L/mole/cm/cm  , L/mole/cm ,  cm-1  
----,---------,---------------- ,---------------------------, --------- ,  ----  
,,,,,   92.200000,    2.764086,          2.11010160,          0.05397122,          9.34695474,         94.55315836,          2.11754042,          0.04183558,          7.23275733,         73.16608121,          2.11563476,          0.05742032,          9.93116888,        100.46302890
,,,,,   92.400000,    2.770082,          2.10975714,          0.05549877,          9.63309270,         97.44771052,          2.11764049,          0.04308178,          7.46416433,         75.50697864,          2.11521371,          0.05917883,         10.25847760,        103.77406159
,,,,,   92.600000,    2.776078,          2.10902987,          0.05717636,          9.94741917,        100.62741564,          2.11750129,          0.04452294,          7.73077644,         78.20400865,          2.11436624,          0.06108589,         10.61403897,        107.37089626
,,,,,   92.800000,    2.782074,          2.10786554,          0.05892255,         10.27613584,        103.95269113,          2.11706712,          0.04612010,          8.02618711,         81.19236282,          2.11303559,          0.06305158,         10.98263181,        111.09955638
,,,,,   93.000000,    2.788070,          2.10622675,          0.06063592,         10.60179829,        107.24707032,          2.11628582,          0.04781842,          8.34117975,         84.37880693,          2.11118382,          0.06496414,         11.34505035,        114.76575765
,,,,,   93.200000,    2.794066,          2.10410165,          0.06219828,         10.90379605,        110.30205914,          2.11511399,          0.04954564,          8.66340912,         87.63845732,          2.10880158,          0.06669380,         11.67867100,        118.14064145
,,,,,   93.400000,    2.800062,          2.10151218,          0.06348230,         11.15959064,        112.88965980,          2.11352371,          0.05121239,          8.97740269,         90.81479498,          2.10591713,          0.06810149,         11.95887453,        120.97516123
,,,,,   93.600000,    2.806057,          2.09851950,          0.06436344,         11.34675677,        114.78301962,          2.11151011,          0.05271565,          9.26507971,         93.72491615,          2.10260214,          0.06905249,         12.16136369,        123.02352780
,,,,,   93.800000,    2.812053,          2.09522400,          0.06473499,         11.44561386,        115.78305124,          2.10909822,          0.05394577,          9.50693479,         96.17150562,          2.09897111,          0.06943323,         12.26511881,        124.07310757
,,,,,   94.000000,    2.818049,          2.09175836,          0.06452311,         11.44194777,        115.74596536,          2.10634708,          0.05479734,          9.68388956,         97.96156812,          2.09517297,          0.06916793,         12.25540663,        123.97485988
,,,,,   94.200000,    2.824045,          2.08827375,          0.06369809,         11.32914815,        114.60489208,          2.10334895,          0.05518216,          9.77959308,         98.92969841,          2.09137508,          0.06823052,         12.12606894,        122.66648859
,,,,,   94.400000,    2.830041,          2.08492204,          0.06227851,         11.10915500,        112.37945630,          2.10022251,          0.05504190,          9.78272117,         98.96134194,          2.08774308,          0.06664834,         11.88041759,        120.18149619
,,,,,   94.600000,    2.836037,          2.08183795,          0.06032718,         10.79193547,        109.17048517,          2.09710057,          0.05435712,          9.68870349,         98.01026547,          2.08442127,          0.06449650,         11.53046253,        116.64137459
,,,,,   94.800000,    2.842033,          2.07912532,          0.05794002,         10.39366383,        105.14159631,          2.09411449,          0.05315010,          9.50038935,         96.10529243,          2.08151814,          0.06188454,         11.09472710,        112.23350468
,,,,,   95.000000,    2.848028,          2.07685007,          0.05523108,          9.93414293,        100.49311411,          2.09137913,          0.05148057,          9.22745262,         93.34428300,          2.07909963,          0.05893957,         10.59530566,        107.18139135
,,,,,   95.200000,    2.854024,          2.07504013,          0.05231770,          9.43413356,         95.43505334,          2.08898145,          0.04943564,          8.88471619,         89.87718466,          2.07719027,          0.05578982,         10.05492496,        101.71493695
,,,,,   95.400000,    2.860020,          2.07369077,          0.04930838,          8.91313822,         90.16469998,          2.08697502,          0.04711672,          8.48987538,         85.88300181,          2.07577979,          0.05255201,          9.49459513,         96.04667848
,,,,,   95.600000,    2.866016,          2.07277286,          0.04629515,          8.38792753,         84.85170434,          2.08538053,          0.04462670,          8.06119384,         81.54648854,          2.07483276,          0.04932361,          8.93212333,         90.35675200
,,,,,   95.800000,    2.872012,          2.07224178,          0.04335012,          7.87183660,         79.63096358,          2.08419080,          0.04205979,          7.61563136,         77.03920886,          2.07429834,          0.04617993,          8.38147418,         84.78642263
,,,,,   96.000000,    2.878008,          2.07204531,          0.04052551,          7.37468481,         74.60180987,          2.08337816,          0.03949517,          7.16763349,         72.50729284,          2.07411868,          0.04317463,          7.85278524,         79.43824137
,,,,,   96.200000,    2.884003,          2.07212962,          0.03785574,          6.90310448,         69.83133534,          2.08290217,          0.03699443,          6.72858862,         68.06594479,          2.07423520,          0.04034247,          7.35279148,         74.38033851
,,,,,   96.400000,    2.889999,          2.07244341,          0.03536069,          6.46107604,         65.35980571,          2.08271643,          0.03460181,          6.30681312,         63.79929256,          2.07459266,          0.03770291,          6.88544003,         69.65264296
,,,,,   96.600000,    2.895995,          2.07294023,          0.03304901,          6.05051819,         61.20663042,          2.08277365,          0.03234626,          5.90787354,         59.76364689,          2.07514146,          0.03526378,          6.45253943,         65.27345000
,,,,,   96.800000,    2.901991,          2.07357959,          0.03092124,          5.67183968,         57.37594440,          2.08302902,          0.03024425,          5.53507110,         55.99240277,          2.07583858,          0.03302468,          6.05435182,         61.24541119
