../../../pdielec -processors 4 -program castep phonon -vmin 300 -vmax 800 -sphere -vf 0.1 -method mie -size 1.0 0.1 -sigma 5 -csv command.csv -processors 4
Mode,Frequency,Intensity        ,Integrated Molar Absorption,Epsilon_max,  FWHM  
    ,cm-1     ,Debye2/Angs2/amu , Coefficient L/mole/cm/cm  , L/mole/cm ,  cm-1  
----,---------,---------------- ,---------------------------, --------- ,  ----  
   3,  388.28,         9.290771,               39259.082853,  4998.6217,     5.0
   4,  388.28,         9.290771,               39259.082853,  4998.6217,     5.0
   5,  388.28,         9.290771,               39259.082853,  4998.6217,     5.0
,,,,,,cm-1,thz,mie_sphere_molar_absorption_coefficient_cm-1.L.mole-1(vf=0.1/1/0.1mu),mie_sphere_real_dielectric(vf=0.1/1/0.1mu),mie_sphere_imag_dielectric(vf=0.1/1/0.1mu),mie_sphere_absorption_coefficent_cm-1(vf=0.1/1/0.1mu)
,,,,,,  616.200000,   18.473211,         11.84182207,          2.66542549,         -0.09971873,        102.68414232
,,,,,,  616.400000,   18.479207,         11.79377726,          2.66353354,         -0.09924654,        102.26753076
,,,,,,  616.600000,   18.485203,         11.74602862,          2.66165044,         -0.09877759,        101.85348736
,,,,,,  616.800000,   18.491199,         11.69857363,          2.65977612,         -0.09831185,        101.44199032
,,,,,,  617.000000,   18.497195,         11.65140981,          2.65791052,         -0.09784929,        101.03301809
,,,,,,  617.200000,   18.503191,         11.60453470,          2.65605359,         -0.09738988,        100.62654936
,,,,,,  617.400000,   18.509186,         11.55794587,          2.65420525,         -0.09693360,        100.22256303
,,,,,,  617.600000,   18.515182,         11.51164091,          2.65236545,         -0.09648040,         99.82103824
,,,,,,  617.800000,   18.521178,         11.46561744,          2.65053414,         -0.09603027,         99.42195435
,,,,,,  618.000000,   18.527174,         11.41987311,          2.64871125,         -0.09558317,         99.02529095
,,,,,,  618.200000,   18.533170,         11.37440559,          2.64689672,         -0.09513909,         98.63102785
,,,,,,  618.400000,   18.539166,         11.32921257,          2.64509050,         -0.09469798,         98.23914504
,,,,,,  618.600000,   18.545161,         11.28429177,          2.64329253,         -0.09425983,         97.84962277
,,,,,,  618.800000,   18.551157,         11.23964094,          2.64150275,         -0.09382462,         97.46244148
,,,,,,  619.000000,   18.557153,         11.19525785,          2.63972111,         -0.09339230,         97.07758181
,,,,,,  619.200000,   18.563149,         11.15114029,          2.63794755,         -0.09296286,         96.69502460
,,,,,,  619.400000,   18.569145,         11.10728606,          2.63618202,         -0.09253627,         96.31475093
,,,,,,  619.600000,   18.575141,         11.06369302,          2.63442446,         -0.09211250,         95.93674202
,,,,,,  619.800000,   18.581137,         11.02035902,          2.63267482,         -0.09169154,         95.56097934
,,,,,,  620.000000,   18.587132,         10.97728194,          2.63093305,         -0.09127335,         95.18744452
,,,,,,  620.200000,   18.593128,         10.93445969,          2.62919909,         -0.09085792,         94.81611940
,,,,,,  620.400000,   18.599124,         10.89189019,          2.62747288,         -0.09044521,         94.44698599
,,,,,,  620.600000,   18.605120,         10.84957140,          2.62575439,         -0.09003520,         94.08002652
,,,,,,  620.800000,   18.611116,         10.80750128,          2.62404355,         -0.08962787,         93.71522336
,,,,,,  621.000000,   18.617112,         10.76567783,          2.62234031,         -0.08922320,         93.35255910
,,,,,,  621.200000,   18.623107,         10.72409905,          2.62064463,         -0.08882116,         92.99201648
,,,,,,  621.400000,   18.629103,         10.68276297,          2.61895645,         -0.08842173,         92.63357845
,,,,,,  621.600000,   18.635099,         10.64166765,          2.61727573,         -0.08802489,         92.27722810
,,,,,,  621.800000,   18.641095,         10.60081117,          2.61560241,         -0.08763061,         91.92294872
,,,,,,  622.000000,   18.647091,         10.56019160,          2.61393645,         -0.08723887,         91.57072375
,,,,,,  622.200000,   18.653087,         10.51980706,          2.61227780,         -0.08684966,         91.22053682
,,,,,,  622.400000,   18.659083,         10.47965569,          2.61062641,         -0.08646294,         90.87237170
,,,,,,  622.600000,   18.665078,         10.43973563,          2.60898222,         -0.08607870,         90.52621235
,,,,,,  622.800000,   18.671074,         10.40004504,          2.60734521,         -0.08569691,         90.18204288
,,,,,,  623.000000,   18.677070,         10.36058212,          2.60571531,         -0.08531756,         89.83984757
,,,,,,  623.200000,   18.683066,         10.32134507,          2.60409248,         -0.08494063,         89.49961083
,,,,,,  623.400000,   18.689062,         10.28233211,          2.60247668,         -0.08456608,         89.16131726
,,,,,,  623.600000,   18.695058,         10.24354149,          2.60086786,         -0.08419391,         88.82495160
,,,,,,  623.800000,   18.701054,         10.20497145,          2.59926598,         -0.08382410,         88.49049874
,,,,,,  624.000000,   18.707049,         10.16662028,          2.59767099,         -0.08345662,         88.15794373
,,,,,,  624.200000,   18.713045,         10.12848626,          2.59608284,         -0.08309145,         87.82727175
,,,,,,  624.400000,   18.719041,         10.09056771,          2.59450150,         -0.08272857,         87.49846816
,,,,,,  624.600000,   18.725037,         10.05286296,          2.59292691,         -0.08236797,         87.17151843
,,,,,,  624.800000,   18.731033,         10.01537034,          2.59135904,         -0.08200962,         86.84640819
,,,,,,  625.000000,   18.737029,          9.97808821,          2.58979785,         -0.08165351,         86.52312321
,,,,,,  625.200000,   18.743024,          9.94101495,          2.58824328,         -0.08129962,         86.20164941
,,,,,,  625.400000,   18.749020,          9.90414896,          2.58669530,         -0.08094793,         85.88197283
,,,,,,  625.600000,   18.755016,          9.86748863,          2.58515387,         -0.08059842,         85.56407965
,,,,,,  625.800000,   18.761012,          9.83103239,          2.58361895,         -0.08025107,         85.24795621
,,,,,,  626.000000,   18.767008,          9.79477868,          2.58209049,         -0.07990587,         84.93358895
,,,,,,  626.200000,   18.773004,          9.75872595,          2.58056845,         -0.07956279,         84.62096445
,,,,,,  626.400000,   18.779000,          9.72287267,          2.57905279,         -0.07922182,         84.31006944
,,,,,,  626.600000,   18.784995,          9.68721732,          2.57754348,         -0.07888295,         84.00089076
,,,,,,  626.800000,   18.790991,          9.65175840,          2.57604047,         -0.07854615,         83.69341537
,,,,,,  627.000000,   18.796987,          9.61649442,          2.57454373,         -0.07821141,         83.38763039
,,,,,,  627.200000,   18.802983,          9.58142391,          2.57305321,         -0.07787871,         83.08352303
,,,,,,  627.400000,   18.808979,          9.54654541,          2.57156888,         -0.07754804,         82.78108063
,,,,,,  627.600000,   18.814975,          9.51185747,          2.57009069,         -0.07721937,         82.48029067
,,,,,,  627.800000,   18.820971,          9.47735866,          2.56861862,         -0.07689270,         82.18114072
,,,,,,  628.000000,   18.826966,          9.44304757,          2.56715262,         -0.07656800,         81.88361849
,,,,,,  628.200000,   18.832962,          9.40892278,          2.56569265,         -0.07624527,         81.58771180
,,,,,,  628.400000,   18.838958,          9.37498291,          2.56423868,         -0.07592447,         81.29340860
,,,,,,  628.600000,   18.844954,          9.34122659,          2.56279067,         -0.07560561,         81.00069693
,,,,,,  628.800000,   18.850950,          9.30765244,          2.56134859,         -0.07528865,         80.70956496
,,,,,,  629.000000,   18.856946,          9.27425911,          2.55991239,         -0.07497360,         80.42000096
,,,,,,  629.200000,   18.862941,          9.24104526,          2.55848205,         -0.07466042,         80.13199332
,,,,,,  629.400000,   18.868937,          9.20800957,          2.55705752,         -0.07434912,         79.84553054
,,,,,,  629.600000,   18.874933,          9.17515073,          2.55563878,         -0.07403966,         79.56060122
,,,,,,  629.800000,   18.880929,          9.14246743,          2.55422578,         -0.07373205,         79.27719408
,,,,,,  630.000000,   18.886925,          9.10995837,          2.55281849,         -0.07342626,         78.99529792
,,,,,,  630.200000,   18.892921,          9.07762230,          2.55141688,         -0.07312227,         78.71490168
,,,,,,  630.400000,   18.898917,          9.04545793,          2.55002092,         -0.07282008,         78.43599438
,,,,,,  630.600000,   18.904912,          9.01346401,          2.54863056,         -0.07251967,         78.15856513
,,,,,,  630.800000,   18.910908,          8.98163931,          2.54724578,         -0.07222102,         77.88260317
,,,,,,  631.000000,   18.916904,          8.94998258,          2.54586654,         -0.07192413,         77.60809783
,,,,,,  631.200000,   18.922900,          8.91849262,          2.54449280,         -0.07162898,         77.33503853
,,,,,,  631.400000,   18.928896,          8.88716822,          2.54312455,         -0.07133555,         77.06341479
,,,,,,  631.600000,   18.934892,          8.85600816,          2.54176174,         -0.07104383,         76.79321624
,,,,,,  631.800000,   18.940887,          8.82501128,          2.54040434,         -0.07075381,         76.52443258
,,,,,,  632.000000,   18.946883,          8.79417639,          2.53905232,         -0.07046548,         76.25705363
,,,,,,  632.200000,   18.952879,          8.76350234,          2.53770564,         -0.07017881,         75.99106928
,,,,,,  632.400000,   18.958875,          8.73298796,          2.53636429,         -0.06989381,         75.72646954
,,,,,,  632.600000,   18.964871,          8.70263211,          2.53502821,         -0.06961045,         75.46324448
,,,,,,  632.800000,   18.970867,          8.67243366,          2.53369740,         -0.06932872,         75.20138429
,,,,,,  633.000000,   18.976863,          8.64239149,          2.53237180,         -0.06904862,         74.94087922
,,,,,,  633.200000,   18.982858,          8.61250448,          2.53105139,         -0.06877012,         74.68171962
,,,,,,  633.400000,   18.988854,          8.58277153,          2.52973615,         -0.06849322,         74.42389595
,,,,,,  633.600000,   18.994850,          8.55319155,          2.52842604,         -0.06821790,         74.16739872
,,,,,,  633.800000,   19.000846,          8.52376346,          2.52712103,         -0.06794415,         73.91221854
,,,,,,  634.000000,   19.006842,          8.49448619,          2.52582109,         -0.06767196,         73.65834611
,,,,,,  634.200000,   19.012838,          8.46535866,          2.52452620,         -0.06740132,         73.40577221
,,,,,,  634.400000,   19.018834,          8.43637983,          2.52323632,         -0.06713222,         73.15448770
,,,,,,  634.600000,   19.024829,          8.40754865,          2.52195142,         -0.06686464,         72.90448352
,,,,,,  634.800000,   19.030825,          8.37886408,          2.52067148,         -0.06659857,         72.65575070
,,,,,,  635.000000,   19.036821,          8.35032511,          2.51939647,         -0.06633400,         72.40828033
,,,,,,  635.200000,   19.042817,          8.32193071,          2.51812635,         -0.06607093,         72.16206361
,,,,,,  635.400000,   19.048813,          8.29367987,          2.51686111,         -0.06580933,         71.91709178
,,,,,,  635.600000,   19.054809,          8.26557160,          2.51560071,         -0.06554920,         71.67335620
,,,,,,  635.800000,   19.060804,          8.23760491,          2.51434513,         -0.06529052,         71.43084827
,,,,,,  636.000000,   19.066800,          8.20977882,          2.51309433,         -0.06503329,         71.18955948
,,,,,,  636.200000,   19.072796,          8.18209234,          2.51184830,         -0.06477750,         70.94948140
