../../../pdielec -processors 4 -size 0 -size 0.1 -size 1 -size 3 -vmin 300 -vmax 800 -sphere -method maxwell -sigma 10 -csv command1.csv phonon -processors 4
Mode,Frequency,Intensity        ,Integrated Molar Absorption,Epsilon_max,  FWHM  
    ,cm-1     ,Debye2/Angs2/amu , Coefficient L/mole/cm/cm  , L/mole/cm ,  cm-1  
----,---------,---------------- ,---------------------------, --------- ,  ----  
   3,  388.28,         9.290771,               39259.082853,  2499.3108,    10.0
   4,  388.28,         9.290771,               39259.082853,  2499.3108,    10.0
   5,  388.28,         9.290771,               39259.082853,  2499.3108,    10.0
,,,,,,cm-1,thz,maxwell_sphere_molar_absorption_coefficient_cm-1.L.mole-1(vf=0.1),maxwell_sphere_molar_absorption_coefficient_cm-1.L.mole-1(vf=0.1/0.1mu),maxwell_sphere_molar_absorption_coefficient_cm-1.L.mole-1(vf=0.1/1mu),maxwell_sphere_molar_absorption_coefficient_cm-1.L.mole-1(vf=0.1/3mu),maxwell_sphere_real_dielectric(vf=0.1),maxwell_sphere_real_dielectric(vf=0.1/0.1mu),maxwell_sphere_real_dielectric(vf=0.1/1mu),maxwell_sphere_real_dielectric(vf=0.1/3mu),maxwell_sphere_imag_dielectric(vf=0.1),maxwell_sphere_imag_dielectric(vf=0.1/0.1mu),maxwell_sphere_imag_dielectric(vf=0.1/1mu),maxwell_sphere_imag_dielectric(vf=0.1/3mu),maxwell_sphere_absorption_coefficent_cm-1(vf=0.1),maxwell_sphere_absorption_coefficent_cm-1(vf=0.1/0.1mu),maxwell_sphere_absorption_coefficent_cm-1(vf=0.1/1mu),maxwell_sphere_absorption_coefficent_cm-1(vf=0.1/3mu)
,,,,,,  392.200000,   11.757860,          2.83304279,          2.83458767,          2.72381461,          6.25924135,          2.88402944,          2.88429244,          2.91101844,          3.14518584,          0.03898306,          0.03900610,          0.03765496,         -0.08995024,         24.56620000,         24.57959608,         23.61904830,         54.27583917
,,,,,,  392.400000,   11.763856,          2.84849987,          2.85006009,          2.73926477,          6.30886362,          2.88557823,          2.88584256,          2.91270855,          3.14831410,          0.03918630,          0.03920957,          0.03786024,         -0.09066232,         24.70023316,         24.71376229,         23.75302146,         54.70612937
,,,,,,  392.600000,   11.769852,          2.86408699,          2.86566275,          2.75485250,          6.35907716,          2.88713500,          2.88740068,          2.91440784,          3.15146659,          0.03939129,          0.03941478,          0.03806739,         -0.09138322,         24.83539398,         24.84905789,         23.88818748,         55.14154669
,,,,,,  392.800000,   11.775848,          2.87980574,          2.88139724,          2.77057956,          6.40989250,          2.88869981,          2.88896685,          2.91611638,          3.15464361,          0.03959805,          0.03962176,          0.03827644,         -0.09211309,         24.97169612,         24.98549655,         24.02456174,         55.58218240
,,,,,,  393.000000,   11.781844,          2.89565770,          2.89726515,          2.78644775,          6.46132043,          2.89027275,          2.89054115,          2.91783426,          3.15784548,          0.03980660,          0.03983054,          0.03848742,         -0.09285211,         25.10915345,         25.12309218,         24.16215984,         56.02813002
,,,,,,  393.200000,   11.787839,          2.91164451,          2.91326812,          2.80245892,          6.51337199,          2.89185387,          2.89212365,          2.91956156,          3.16107254,          0.04001696,          0.04004114,          0.03870034,         -0.09360043,         25.24778008,         25.26185892,         24.30099767,         56.47948538
,,,,,,  393.400000,   11.793835,          2.92776782,          2.92940780,          2.81861492,          6.56605851,          2.89344325,          2.89371442,          2.92129836,          3.16432512,          0.04022916,          0.04025358,          0.03891523,         -0.09435825,         25.38759034,         25.40181113,         24.44109138,         56.93634667
,,,,,,  393.600000,   11.799831,          2.94402931,          2.94568588,          2.83491764,          6.61939160,          2.89504096,          2.89531353,          2.92304476,          3.16760356,          0.04044321,          0.04046788,          0.03913213,         -0.09512573,         25.52859880,         25.54296340,         24.58245743,         57.39881456
,,,,,,  393.800000,   11.805827,          2.96043069,          2.96210406,          2.85136915,          6.67338322,          2.89664707,          2.89692105,          2.92480084,          3.17090822,          0.04065915,          0.04068406,          0.03935105,         -0.09590307,         25.67082026,         25.68533058,         24.72511357,         57.86699278
,,,,,,  394.000000,   11.811823,          2.97697378,          2.97866418,          2.86797124,          6.72804539,          2.89826164,          2.89853705,          2.92656668,          3.17423944,          0.04087700,          0.04090216,          0.03957203,         -0.09669044,         25.81427063,         25.82892860,         24.86907552,         58.34098559
,,,,,,  394.200000,   11.817819,          2.99366007,          2.99536772,          2.88472587,          6.78339082,          2.89988476,          2.90016160,          2.92834239,          3.17759759,          0.04109678,          0.04112219,          0.03979510,         -0.09748806,         25.95896263,         25.97377020,         25.01436016,         58.82090307
,,,,,,  394.400000,   11.823815,          3.01049163,          3.01221677,          2.90163515,          6.83943227,          2.90151651,          2.90179479,          2.93012804,          3.18098305,          0.04131852,          0.04134418,          0.04002027,         -0.09829611,         26.10491438,         26.11987356,         25.16098583,         59.30685602
,,,,,,  394.600000,   11.829810,          3.02747020,          3.02921305,          2.91870116,          6.89618292,          2.90315694,          2.90343669,          2.93192373,          3.18439618,          0.04154223,          0.04156815,          0.04024758,         -0.09911479,         26.25214083,         26.26725366,         25.30897046,         59.79895864
,,,,,,  394.800000,   11.835806,          3.04459762,          3.04635843,          2.93592598,          6.95365628,          2.90480614,          2.90508736,          2.93372955,          3.18783737,          0.04176796,          0.04179414,          0.04047706,         -0.09994433,         26.40065807,         26.41592660,         25.45833230,         60.29732813
,,,,,,  395.000000,   11.841802,          3.06187578,          3.06365479,          2.95331177,          7.01186622,          2.90646420,          2.90674690,          2.93554561,          3.19130701,          0.04199571,          0.04202216,          0.04070875,         -0.10078493,         26.55048242,         26.56590877,         25.60908996,         60.80208475
,,,,,,  395.200000,   11.847798,          3.07930660,          3.08110406,          2.97086072,          7.07082716,          2.90813117,          2.90841537,          2.93737199,          3.19480552,          0.04222553,          0.04225224,          0.04094266,         -0.10163682,         26.70163051,         26.71721682,         25.76126233,         61.31335348
,,,,,,  395.400000,   11.853794,          3.09689203,          3.09870818,          2.98857503,          7.13055337,          2.90980715,          2.91009286,          2.93920879,          3.19833328,          0.04245743,          0.04248442,          0.04117883,         -0.10250023,         26.85411924,         26.86986768,         25.91486869,         61.83125815
,,,,,,  395.600000,   11.859790,          3.11463404,          3.11646915,          3.00645698,          7.19106003,          2.91149222,          2.91177945,          2.94105610,          3.20189072,          0.04269145,          0.04271871,          0.04141730,         -0.10337538,         27.00796580,         27.02387858,         26.06992863,         62.35593033
,,,,,,  395.800000,   11.865785,          3.13253487,          3.13438919,          3.02450886,          7.25236256,          2.91318645,          2.91347522,          2.94291404,          3.20547826,          0.04292761,          0.04295515,          0.04165809,         -0.10426252,         27.16318948,         27.17926887,         26.22646214,         62.88750371
,,,,,,  396.000000,   11.871781,          3.15059615,          3.15246995,          3.04273302,          7.31447679,          2.91488993,          2.91518025,          2.94478270,          3.20909634,          0.04316594,          0.04319377,          0.04190125,         -0.10516189,         27.31980450,         27.33605278,         26.38448954,         63.42611565
,,,,,,  396.200000,   11.877777,          3.16882018,          3.17071372,          3.06113185,          7.37741900,          2.91660274,          2.91689461,          2.94666218,          3.21274540,          0.04340647,          0.04343458,          0.04214679,         -0.10607376,         27.47783069,         27.49425020,         26.54403155,         63.97190724
,,,,,,  396.400000,   11.883773,          3.18720906,          3.18912262,          3.07970778,          7.44120592,          2.91832496,          2.91861841,          2.94855259,          3.21642590,          0.04364923,          0.04367763,          0.04239476,         -0.10699837,         27.63728647,         27.65387958,         26.70510924,         64.52502353
,,,,,,  396.600000,   11.889769,          3.20576497,          3.20769883,          3.09846329,          7.50585473,          2.92005668,          2.92035172,          2.95045403,          3.22013829,          0.04389424,          0.04392294,          0.04264519,         -0.10793601,         27.79819054,         27.81495967,         26.86774410,         65.08561358
