../../../pdielec -processors 4 -matrix ptfe -sigma 5 -needle 0 0 1 -ellipsoid 0 0 1 0.5 -plate 1 0 0 -LO 1 0 0 -LO 0 1 0 -LO 0 0 1 -csv command.csv -masses program -program qe zno.ph.dynG -processors 4
Mode,Frequency,Intensity        ,Integrated Molar Absorption,Epsilon_max,  FWHM  
    ,cm-1     ,Debye2/Angs2/amu , Coefficient L/mole/cm/cm  , L/mole/cm ,  cm-1  
----,---------,---------------- ,---------------------------, --------- ,  ----  
   2,  125.47,         0.007009,                  29.618226,     3.7711,     5.0
   3,  135.90,         0.001087,                   4.595150,     0.5851,     5.0
   4,  136.82,         1.656212,                6998.489467,   891.0754,     5.0
   5,  275.86,         0.000300,                   1.268479,     0.1615,     5.0
   6,  540.08,        32.351955,              136706.419895, 17406.0020,     5.0
   7,  551.39,       112.493688,              475353.326894, 60523.8654,     5.0
   8,  588.61,       112.074439,              473581.751110, 60298.3013,     5.0
   9,  618.67,         0.040824,                 172.505559,    21.9641,     5.0
  10,  651.95,         0.014144,                  59.766292,     7.6097,     5.0
  11,  706.47,         0.004565,                  19.289302,     2.4560,     5.0
,,,,,,cm-1,thz,maxwell_needle[0 0 1]_molar_absorption_coefficient_cm-1.L.mole-1(vf=0.1),maxwell_ellipsoid([0 0 1] 0.5)_molar_absorption_coefficient_cm-1.L.mole-1(vf=0.1),maxwell_plate(1 0 0)_molar_absorption_coefficient_cm-1.L.mole-1(vf=0.1),maxwell_needle[0 0 1]_real_dielectric(vf=0.1),maxwell_ellipsoid([0 0 1] 0.5)_real_dielectric(vf=0.1),maxwell_plate(1 0 0)_real_dielectric(vf=0.1),maxwell_needle[0 0 1]_imag_dielectric(vf=0.1),maxwell_ellipsoid([0 0 1] 0.5)_imag_dielectric(vf=0.1),maxwell_plate(1 0 0)_imag_dielectric(vf=0.1),maxwell_needle[0 0 1]_absorption_coefficent_cm-1(vf=0.1),maxwell_ellipsoid([0 0 1] 0.5)_absorption_coefficent_cm-1(vf=0.1),maxwell_plate(1 0 0)_absorption_coefficent_cm-1(vf=0.1)
,,,,,,  167.600000,    5.024522,          1.50054182,          0.03468192,          1.54201953,          3.88615545,          2.61786195,          5.49607900,          0.02784231,          0.00052817,          0.03402614,          6.45922747,          0.14929167,          6.63777227
,,,,,,  167.800000,    5.030517,          1.48329215,          0.03430896,          1.52631426,          3.88833944,          2.61790331,          5.49875467,          0.02749716,          0.00052187,          0.03364763,          6.38497460,          0.14768622,          6.57016741
,,,,,,  168.000000,    5.036513,          1.46638717,          0.03394488,          1.51091283,          3.89049687,          2.61794419,          5.50140116,          0.02715894,          0.00051572,          0.03327646,          6.31220547,          0.14611903,          6.50387048
,,,,,,  168.200000,    5.042509,          1.44981782,          0.03358943,          1.49580765,          3.89262827,          2.61798460,          5.50401899,          0.02682747,          0.00050972,          0.03291243,          6.24088107,          0.14458894,          6.43884877
,,,,,,  168.400000,    5.048505,          1.43357532,          0.03324234,          1.48099136,          3.89473414,          2.61802456,          5.50660873,          0.02650258,          0.00050385,          0.03255538,          6.17096370,          0.14309487,          6.37507062
,,,,,,  168.600000,    5.054501,          1.41765122,          0.03290337,          1.46645683,          3.89681499,          2.61806407,          5.50917090,          0.02618409,          0.00049813,          0.03220512,          6.10241685,          0.14163574,          6.31250533
,,,,,,  168.800000,    5.060497,          1.40203730,          0.03257228,          1.45219715,          3.89887130,          2.61810314,          5.51170600,          0.02587184,          0.00049254,          0.03186150,          6.03520522,          0.14021053,          6.25112315
,,,,,,  169.000000,    5.066493,          1.38672563,          0.03224885,          1.43820562,          3.90090354,          2.61814179,          5.51421455,          0.02556566,          0.00048707,          0.03152435,          5.96929465,          0.13881827,          6.19089526
,,,,,,  169.200000,    5.072488,          1.37170852,          0.03193284,          1.42447576,          3.90291216,          2.61818002,          5.51669704,          0.02526541,          0.00048173,          0.03119351,          5.90465206,          0.13745801,          6.13179372
,,,,,,  169.400000,    5.078484,          1.35697854,          0.03162406,          1.41100125,          3.90489761,          2.61821785,          5.51915393,          0.02497094,          0.00047651,          0.03086884,          5.84124543,          0.13612882,          6.07379142
,,,,,,  169.600000,    5.084480,          1.34252848,          0.03132229,          1.39777601,          3.90686034,          2.61825528,          5.52158572,          0.02468210,          0.00047141,          0.03055017,          5.77904374,          0.13482983,          6.01686209
,,,,,,  169.800000,    5.090476,          1.32835136,          0.03102734,          1.38479411,          3.90880076,          2.61829231,          5.52399284,          0.02439874,          0.00046643,          0.03023737,          5.71801696,          0.13356019,          5.96098023
,,,,,,  170.000000,    5.096472,          1.31444042,          0.03073902,          1.37204980,          3.91071929,          2.61832897,          5.52637574,          0.02412074,          0.00046155,          0.02993030,          5.65813599,          0.13231907,          5.90612112
,,,,,,  170.200000,    5.102468,          1.30078912,          0.03045714,          1.35953751,          3.91261634,          2.61836526,          5.52873487,          0.02384796,          0.00045679,          0.02962882,          5.59937263,          0.13110569,          5.85226076
,,,,,,  170.400000,    5.108463,          1.28739110,          0.03018152,          1.34725183,          3.91449231,          2.61840118,          5.53107064,          0.02358028,          0.00045212,          0.02933281,          5.54169954,          0.12991928,          5.79937586
,,,,,,  170.600000,    5.114459,          1.27424020,          0.02991200,          1.33518750,          3.91634757,          2.61843674,          5.53338347,          0.02331756,          0.00044756,          0.02904213,          5.48509024,          0.12875911,          5.74744380
,,,,,,  170.800000,    5.120455,          1.26133047,          0.02964841,          1.32333944,          3.91818251,          2.61847195,          5.53567377,          0.02305969,          0.00044310,          0.02875666,          5.42951903,          0.12762445,          5.69644264
,,,,,,  171.000000,    5.126451,          1.24865610,          0.02939059,          1.31170267,          3.91999750,          2.61850683,          5.53794194,          0.02280656,          0.00043874,          0.02847628,          5.37496101,          0.12651464,          5.64635108
,,,,,,  171.200000,    5.132447,          1.23621150,          0.02913838,          1.30027241,          3.92179289,          2.61854136,          5.54018836,          0.02255804,          0.00043447,          0.02820087,          5.32139202,          0.12542899,          5.59714839
,,,,,,  171.400000,    5.138443,          1.22399121,          0.02889164,          1.28904397,          3.92356903,          2.61857558,          5.54241342,          0.02231404,          0.00043029,          0.02793033,          5.26878861,          0.12436686,          5.54881449
,,,,,,  171.600000,    5.144439,          1.21198996,          0.02865022,          1.27801282,          3.92532628,          2.61860947,          5.54461748,          0.02207444,          0.00042620,          0.02766453,          5.21712804,          0.12332765,          5.50132982
,,,,,,  171.800000,    5.150434,          1.20020260,          0.02841398,          1.26717454,          3.92706496,          2.61864304,          5.54680091,          0.02183913,          0.00042220,          0.02740338,          5.16638824,          0.12231073,          5.45467542
,,,,,,  172.000000,    5.156430,          1.18862418,          0.02818279,          1.25652486,          3.92878540,          2.61867631,          5.54896406,          0.02160803,          0.00041828,          0.02714677,          5.11654778,          0.12131555,          5.40883283
,,,,,,  172.200000,    5.162426,          1.17724984,          0.02795651,          1.24605960,          3.93048792,          2.61870928,          5.55110728,          0.02138103,          0.00041444,          0.02689460,          5.06758587,          0.12034152,          5.36378411
,,,,,,  172.400000,    5.168422,          1.16607492,          0.02773503,          1.23577472,          3.93217283,          2.61874195,          5.55323091,          0.02115804,          0.00041068,          0.02664676,          5.01948230,          0.11938812,          5.31951183
,,,,,,  172.600000,    5.174418,          1.15509483,          0.02751821,          1.22566627,          3.93384045,          2.61877434,          5.55533527,          0.02093896,          0.00040700,          0.02640317,          4.97221747,          0.11845481,          5.27599905
,,,,,,  172.800000,    5.180414,          1.14430517,          0.02730595,          1.21573043,          3.93549106,          2.61880644,          5.55742071,          0.02072370,          0.00040340,          0.02616373,          4.92577231,          0.11754108,          5.23322927
,,,,,,  173.000000,    5.186410,          1.13370162,          0.02709811,          1.20596347,          3.93712496,          2.61883826,          5.55948752,          0.02051219,          0.00039987,          0.02592835,          4.88012834,          0.11664645,          5.19118646
,,,,,,  173.200000,    5.192405,          1.12328002,          0.02689461,          1.19636177,          3.93874244,          2.61886982,          5.56153604,          0.02030433,          0.00039641,          0.02569694,          4.83526755,          0.11577043,          5.14985502
,,,,,,  173.400000,    5.198401,          1.11303630,          0.02669532,          1.18692181,          3.94034378,          2.61890110,          5.56356655,          0.02010004,          0.00039302,          0.02546942,          4.79117247,          0.11491257,          5.10921977
,,,,,,  173.600000,    5.204397,          1.10296652,          0.02650014,          1.17764015,          3.94192924,          2.61893213,          5.56557935,          0.01989925,          0.00038970,          0.02524570,          4.74782611,          0.11407241,          5.06926595
,,,,,,  173.800000,    5.210393,          1.09306684,          0.02630898,          1.16851344,          3.94349909,          2.61896290,          5.56757475,          0.01970187,          0.00038644,          0.02502571,          4.70521196,          0.11324953,          5.02997919
,,,,,,  174.000000,    5.216389,          1.08333352,          0.02612173,          1.15953846,          3.94505361,          2.61899341,          5.56955302,          0.01950783,          0.00038326,          0.02480935,          4.66331396,          0.11244350,          4.99134548
