../../../../pdielec -processors 4 -vmin 300 -vmax 800 -matrix ptfe -sigma 5 -sphere -needle 0 0 1 -plate 1 0 0 -csv command1.csv -masses program -hessian crystal -program crystal ZnO_CPHF.out -processors 4
Mode,Frequency,Intensity        ,Integrated Molar Absorption,Epsilon_max,  FWHM  
    ,cm-1     ,Debye2/Angs2/amu , Coefficient L/mole/cm/cm  , L/mole/cm ,  cm-1  
----,---------,---------------- ,---------------------------, --------- ,  ----  
   6,  373.28,        16.258071,               68700.105030,  8747.1690,     5.0
   7,  398.07,        15.468640,               65364.283764,  8322.4391,     5.0
   8,  398.07,        15.468640,               65364.283764,  8322.4391,     5.0
,,,,,,cm-1,thz,maxwell_sphere_molar_absorption_coefficient_cm-1.L.mole-1(vf=0.1),maxwell_needle[0 0 1]_molar_absorption_coefficient_cm-1.L.mole-1(vf=0.1),maxwell_plate(1 0 0)_molar_absorption_coefficient_cm-1.L.mole-1(vf=0.1),maxwell_sphere_real_dielectric(vf=0.1),maxwell_needle[0 0 1]_real_dielectric(vf=0.1),maxwell_plate(1 0 0)_real_dielectric(vf=0.1),maxwell_sphere_imag_dielectric(vf=0.1),maxwell_needle[0 0 1]_imag_dielectric(vf=0.1),maxwell_plate(1 0 0)_imag_dielectric(vf=0.1),maxwell_sphere_absorption_coefficent_cm-1(vf=0.1),maxwell_needle[0 0 1]_absorption_coefficent_cm-1(vf=0.1),maxwell_plate(1 0 0)_absorption_coefficent_cm-1(vf=0.1)
,,,,,,  409.400000,   12.273503,          4.38956554,         18.38773349,        696.88183214,          2.80402598,          1.50101502,         -1.02827929,          0.02222284,          0.06812649,          0.60137477,         14.82576510,         62.10460117,       2353.71957471
,,,,,,  409.600000,   12.279499,          4.41785137,         18.18076939,        682.90424045,          2.80580390,          1.50638925,         -0.98482681,          0.02236221,          0.06744675,          0.58299778,         14.92130052,         61.40557956,       2306.51023499
,,,,,,  409.800000,   12.285495,          4.44639850,         17.97781727,        669.04493433,          2.80759295,          1.51171061,         -0.94256084,          0.02250289,          0.06677849,          0.56547663,         15.01771850,         60.72010845,       2259.70040498
,,,,,,  410.000000,   12.291491,          4.47521016,         17.77877561,        655.29474471,          2.80939324,          1.51697997,         -0.90143446,          0.02264492,          0.06612145,          0.54875897,         15.11502993,         60.04784491,       2213.25911610
,,,,,,  410.200000,   12.297487,          4.50428963,         17.58354618,        641.64470818,          2.81120487,          1.52219819,         -0.86140299,          0.02278830,          0.06547540,          0.53279633,         15.21324589,         59.38845716,       2167.15609449
,,,,,,  410.400000,   12.303482,          4.53364023,         17.39203389,        628.08605319,          2.81302795,          1.52736612,         -0.82242390,          0.02293305,          0.06484011,          0.51754385,         15.31237761,         58.74162409,       2121.36171417
,,,,,,  410.600000,   12.309478,          4.56326536,         17.20414672,        614.61018847,          2.81486260,          1.53248457,         -0.78445668,          0.02307918,          0.06421536,          0.50295988,         15.41243652,         58.10703484,       2075.84695813
,,,,,,  410.800000,   12.315474,          4.59316844,         17.01979555,        601.20869439,          2.81670891,          1.53755438,         -0.74746277,          0.02322673,          0.06360092,          0.48900578,         15.51343422,         57.48438846,       2030.58338905
,,,,,,  411.000000,   12.321470,          4.62335296,         16.83889409,        587.87331771,          2.81856701,          1.54257631,         -0.71140540,          0.02337570,          0.06299658,          0.47564563,         15.61538249,         56.87339345,       1985.54313162
,,,,,,  411.200000,   12.327466,          4.65382246,         16.66135872,        574.59597061,          2.82043701,          1.54755116,         -0.67624957,          0.02352611,          0.06240213,          0.46284601,         15.71829329,         56.27376746,       1940.69886918
,,,,,,  411.400000,   12.333462,          4.68458055,         16.48710847,        561.36873493,          2.82231901,          1.55247968,         -0.64196189,          0.02367798,          0.06181738,          0.45057583,         15.82217880,         55.68523694,       1896.02385812
,,,,,,  411.600000,   12.339458,          4.71563089,         16.31606483,        548.18387287,          2.82421315,          1.55736261,         -0.60851054,          0.02383134,          0.06124212,          0.43880609,         15.92705135,         55.10753675,       1851.49196408
,,,,,,  411.800000,   12.345453,          4.74697718,         16.14815172,        535.03384587,          2.82611953,          1.56220070,         -0.57586517,          0.02398620,          0.06067617,          0.42750975,         16.03292352,         54.54040994,       1807.07772550
,,,,,,  412.000000,   12.351449,          4.77862321,         15.98329539,        521.91134347,          2.82803828,          1.56699465,         -0.54399683,          0.02414257,          0.06011933,          0.41666155,         16.13980804,         53.98360738,       1762.75645129
,,,,,,  412.200000,   12.357445,          4.81057281,         15.82142429,        508.80932482,          2.82996951,          1.57174516,         -0.51287789,          0.02430049,          0.05957143,          0.40623790,         16.24771787,         53.43688748,       1718.50436100
,,,,,,  412.400000,   12.363441,          4.84282989,         15.66246907,        495.72107601,          2.83191335,          1.57645293,         -0.48248195,          0.02445997,          0.05903228,          0.39621674,         16.35666619,         52.90001595,       1674.29877834
,,,,,,  412.600000,   12.369437,          4.87539839,         15.50636242,        482.64028700,          2.83386993,          1.58111863,         -0.45278383,          0.02462104,          0.05850172,          0.38657740,         16.46666638,         52.37276548,       1630.11839118
,,,,,,  412.800000,   12.375433,          4.90828236,         15.35303905,        469.56115318,          2.83583937,          1.58574293,         -0.42375946,          0.02478370,          0.05797957,          0.37730053,         16.57773203,         51.85491554,       1585.94359445
,,,,,,  413.000000,   12.381429,          4.94148588,         15.20243560,        456.47850729,          2.83782179,          1.59032646,         -0.39538583,          0.02494800,          0.05746567,          0.36836799,         16.68987698,         51.34625213,       1541.75693568
,,,,,,  413.200000,   12.387424,          4.97501311,         15.05449056,        443.38798883,          2.83981733,          1.59486987,         -0.36764096,          0.02511393,          0.05695987,          0.35976276,         16.80311526,         50.84656750,       1497.54368728
,,,,,,  413.400000,   12.393420,          5.00886828,         14.90914422,        430.28625920,          2.84182612,          1.59937378,         -0.34050380,          0.02528154,          0.05646200,          0.35146885,         16.91746115,         50.35566000,       1453.29257314
,,,,,,  413.600000,   12.399416,          5.04305569,         14.76633861,        417.17127193,          2.84384829,          1.60383881,         -0.31395424,          0.02545084,          0.05597191,          0.34347123,         17.03292919,         49.87333381,       1408.99668130
,,,,,,  413.800000,   12.405412,          5.07757971,         14.62601743,        404.04260800,          2.84588397,          1.60826556,         -0.28797300,          0.02562186,          0.05548946,          0.33575578,         17.14953411,         49.39939877,       1364.65459654
,,,,,,  414.000000,   12.411408,          5.11244477,         14.48812598,        390.90188606,          2.84793331,          1.61265460,         -0.26254166,          0.02579461,          0.05501449,          0.32830920,         17.26729092,         48.93367015,       1320.27178582
,,,,,,  414.200000,   12.417404,          5.14765540,         14.35261113,        377.75325550,          2.84999643,          1.61700654,         -0.23764255,          0.02596913,          0.05454687,          0.32111898,         17.38621487,         48.47596852,       1275.86226369
,,,,,,  414.400000,   12.423399,          5.18321618,         14.21942126,        364.60397568,          2.85207349,          1.62132192,         -0.21325873,          0.02614544,          0.05408646,          0.31417330,         17.50632147,         48.02611951,       1231.45054871
,,,,,,  414.600000,   12.429395,          5.21913178,         14.08850619,        351.46507583,          2.85416461,          1.62560132,         -0.18937400,          0.02632355,          0.05363313,          0.30746105,         17.62762649,         47.58395366,       1187.07389211
,,,,,,  414.800000,   12.435391,          5.25540696,         13.95981717,        338.35207488,          2.85626996,          1.62984527,         -0.16597278,          0.02650350,          0.05318674,          0.30097172,         17.75014596,         47.14930627,       1142.78470906
,,,,,,  415.000000,   12.441387,          5.29204653,         13.83330679,        325.28571770,          2.85838967,          1.63405431,         -0.14304016,          0.02668532,          0.05274716,          0.29469540,         17.87389618,         46.72201722,       1098.65306544
,,,,,,  415.200000,   12.447383,          5.32905542,         13.70892894,        312.29265273,          2.86052388,          1.63822898,         -0.12056181,          0.02686902,          0.05231428,          0.28862272,         17.99889374,         46.30193084,       1054.76896638
,,,,,,  415.400000,   12.453379,          5.36643860,         13.58663881,        299.40593720,          2.86267276,          1.64236978,         -0.09852400,          0.02705464,          0.05188796,          0.28274481,         18.12515550,         45.88889572,       1011.24406274
,,,,,,  415.600000,   12.459375,          5.40420116,         13.46639280,        286.66521747,          2.86483645,          1.64647723,         -0.07691352,          0.02724220,          0.05146809,          0.27705330,         18.25269862,         45.48276461,        968.21226014
