../../../pdielec -program phonopy vasp OUTCAR -matrix ptfe -vmin 0 -vmax 1000 -mf 0.01 -method ap -method maxwell -method bruggeman_iter -sphere -plate 0 0 1 -needle 0 0 1 -csv command.csv -sigma 5
Mode,Frequency,Intensity        ,Integrated Molar Absorption,Epsilon_max,  FWHM  
    ,cm-1     ,Debye2/Angs2/amu , Coefficient L/mole/cm/cm  , L/mole/cm ,  cm-1  
----,---------,---------------- ,---------------------------, --------- ,  ----  
   3,   91.30,         0.000000,                   0.000000,     0.0000,     5.0
   4,   91.30,         0.000000,                   0.000009,     0.0000,     5.0
   6,  350.41,        17.095344,               72238.083496,  9197.6385,     5.0
   7,  372.03,        16.403289,               69313.736756,  8825.2991,     5.0
   8,  372.03,        16.403059,               69312.765242,  8825.1754,     5.0
   9,  402.01,         0.000000,                   0.000010,     0.0000,     5.0
  10,  402.01,         0.000000,                   0.000000,     0.0000,     5.0
  11,  509.34,         0.000000,                   0.000001,     0.0000,     5.0
,,,,,,cm-1,thz,ap_noshape_molar_absorption_coefficient_cm-1.L.mole-1(mf=0.01),maxwell_sphere_molar_absorption_coefficient_cm-1.L.mole-1(mf=0.01),maxwell_plate(0 0 1)_molar_absorption_coefficient_cm-1.L.mole-1(mf=0.01),maxwell_needle[0 0 1]_molar_absorption_coefficient_cm-1.L.mole-1(mf=0.01),bruggeman_iter_sphere_molar_absorption_coefficient_cm-1.L.mole-1(mf=0.01),bruggeman_iter_plate(0 0 1)_molar_absorption_coefficient_cm-1.L.mole-1(mf=0.01),bruggeman_iter_needle[0 0 1]_molar_absorption_coefficient_cm-1.L.mole-1(mf=0.01),ap_noshape_real_dielectric(mf=0.01),maxwell_sphere_real_dielectric(mf=0.01),maxwell_plate(0 0 1)_real_dielectric(mf=0.01),maxwell_needle[0 0 1]_real_dielectric(mf=0.01),bruggeman_iter_sphere_real_dielectric(mf=0.01),bruggeman_iter_plate(0 0 1)_real_dielectric(mf=0.01),bruggeman_iter_needle[0 0 1]_real_dielectric(mf=0.01),ap_noshape_imag_dielectric(mf=0.01),maxwell_sphere_imag_dielectric(mf=0.01),maxwell_plate(0 0 1)_imag_dielectric(mf=0.01),maxwell_needle[0 0 1]_imag_dielectric(mf=0.01),bruggeman_iter_sphere_imag_dielectric(mf=0.01),bruggeman_iter_plate(0 0 1)_imag_dielectric(mf=0.01),bruggeman_iter_needle[0 0 1]_imag_dielectric(mf=0.01),ap_noshape_absorption_coefficent_cm-1(mf=0.01),maxwell_sphere_absorption_coefficent_cm-1(mf=0.01),maxwell_plate(0 0 1)_absorption_coefficent_cm-1(mf=0.01),maxwell_needle[0 0 1]_absorption_coefficent_cm-1(mf=0.01),bruggeman_iter_sphere_absorption_coefficent_cm-1(mf=0.01),bruggeman_iter_plate(0 0 1)_absorption_coefficent_cm-1(mf=0.01),bruggeman_iter_needle[0 0 1]_absorption_coefficent_cm-1(mf=0.01)
,,,,,,    8.800000,    0.263817,          0.00090324,          0.00014331,          0.00055623,          0.00041541,          0.00014527,          0.00010784,          0.00016597,          2.03704457,          2.01474563,          2.02622732,          2.02059993,          2.01479567,          2.01427633,          2.01506975,          0.00000730,          0.00000115,          0.00000448,          0.00000334,          0.00000117,          0.00000087,          0.00000133,          0.00012282,          0.00001949,          0.00007564,          0.00005649,          0.00001975,          0.00001466,          0.00002257
,,,,,,    9.000000,    0.269813,          0.00094482,          0.00014990,          0.00058183,          0.00043453,          0.00015196,          0.00011280,          0.00017361,          2.03704516,          2.01474573,          2.02622768,          2.02060020,          2.01479577,          2.01427640,          2.01506986,          0.00000747,          0.00000118,          0.00000459,          0.00000342,          0.00000119,          0.00000089,          0.00000136,          0.00012848,          0.00002038,          0.00007912,          0.00005909,          0.00002066,          0.00001534,          0.00002361
,,,,,,    9.200000,    0.275809,          0.00098733,          0.00015665,          0.00060800,          0.00045408,          0.00015879,          0.00011787,          0.00018146,          2.03704576,          2.01474582,          2.02622806,          2.02060047,          2.01479586,          2.01427647,          2.01506997,          0.00000763,          0.00000120,          0.00000469,          0.00000350,          0.00000122,          0.00000091,          0.00000140,          0.00013426,          0.00002130,          0.00008268,          0.00006175,          0.00002159,          0.00001603,          0.00002467
,,,,,,    9.400000,    0.281805,          0.00103078,          0.00016354,          0.00063476,          0.00047406,          0.00016578,          0.00012305,          0.00018944,          2.03704638,          2.01474592,          2.02622843,          2.02060076,          2.01479596,          2.01427654,          2.01507008,          0.00000780,          0.00000123,          0.00000479,          0.00000357,          0.00000125,          0.00000093,          0.00000143,          0.00014017,          0.00002224,          0.00008631,          0.00006446,          0.00002254,          0.00001673,          0.00002576
,,,,,,    9.600000,    0.287801,          0.00107518,          0.00017058,          0.00066210,          0.00049448,          0.00017292,          0.00012835,          0.00019760,          2.03704701,          2.01474602,          2.02622882,          2.02060104,          2.01479606,          2.01427662,          2.01507020,          0.00000797,          0.00000126,          0.00000489,          0.00000365,          0.00000127,          0.00000095,          0.00000146,          0.00014620,          0.00002319,          0.00009003,          0.00006724,          0.00002351,          0.00001745,          0.00002687
,,,,,,    9.800000,    0.293797,          0.00112051,          0.00017776,          0.00069001,          0.00051533,          0.00018020,          0.00013376,          0.00020593,          2.03704765,          2.01474612,          2.02622922,          2.02060134,          2.01479617,          2.01427669,          2.01507031,          0.00000813,          0.00000128,          0.00000499,          0.00000372,          0.00000130,          0.00000097,          0.00000149,          0.00015237,          0.00002417,          0.00009383,          0.00007007,          0.00002450,          0.00001819,          0.00002800
,,,,,,   10.000000,    0.299792,          0.00116678,          0.00018510,          0.00071850,          0.00053661,          0.00018764,          0.00013928,          0.00021443,          2.03704831,          2.01474622,          2.02622962,          2.02060164,          2.01479627,          2.01427677,          2.01507043,          0.00000830,          0.00000131,          0.00000510,          0.00000380,          0.00000133,          0.00000099,          0.00000152,          0.00015866,          0.00002517,          0.00009770,          0.00007297,          0.00002552,          0.00001894,          0.00002916
,,,,,,   10.200000,    0.305788,          0.00121399,          0.00019259,          0.00074757,          0.00055832,          0.00019523,          0.00014491,          0.00022310,          2.03704898,          2.01474633,          2.02623003,          2.02060195,          2.01479638,          2.01427685,          2.01507056,          0.00000846,          0.00000134,          0.00000520,          0.00000388,          0.00000135,          0.00000100,          0.00000155,          0.00016508,          0.00002619,          0.00010165,          0.00007592,          0.00002655,          0.00001970,          0.00003034
,,,,,,   10.400000,    0.311784,          0.00126214,          0.00020022,          0.00077722,          0.00058047,          0.00020301,          0.00015065,          0.00023195,          2.03704966,          2.01474644,          2.02623045,          2.02060226,          2.01479649,          2.01427693,          2.01507068,          0.00000863,          0.00000136,          0.00000530,          0.00000395,          0.00000138,          0.00000102,          0.00000158,          0.00017163,          0.00002723,          0.00010569,          0.00007893,          0.00002761,          0.00002049,          0.00003154
,,,,,,   10.600000,    0.317780,          0.00131124,          0.00020800,          0.00080745,          0.00060305,          0.00021090,          0.00015651,          0.00024096,          2.03705036,          2.01474655,          2.02623088,          2.02060258,          2.01479660,          2.01427702,          2.01507081,          0.00000880,          0.00000139,          0.00000540,          0.00000403,          0.00000141,          0.00000104,          0.00000161,          0.00017830,          0.00002828,          0.00010980,          0.00008200,          0.00002868,          0.00002128,          0.00003277
,,,,,,   10.800000,    0.323776,          0.00136127,          0.00021594,          0.00083826,          0.00062606,          0.00021894,          0.00016247,          0.00025015,          2.03705107,          2.01474666,          2.02623132,          2.02060291,          2.01479671,          2.01427710,          2.01507094,          0.00000896,          0.00000141,          0.00000551,          0.00000411,          0.00000143,          0.00000106,          0.00000164,          0.00018510,          0.00002936,          0.00011399,          0.00008513,          0.00002977,          0.00002209,          0.00003402
,,,,,,   11.000000,    0.329772,          0.00141225,          0.00022402,          0.00086965,          0.00064951,          0.00022714,          0.00016855,          0.00025952,          2.03705180,          2.01474677,          2.02623176,          2.02060324,          2.01479683,          2.01427719,          2.01507107,          0.00000913,          0.00000144,          0.00000561,          0.00000418,          0.00000146,          0.00000108,          0.00000167,          0.00019204,          0.00003046,          0.00011825,          0.00008832,          0.00003089,          0.00002292,          0.00003529
,,,,,,   11.200000,    0.335768,          0.00146417,          0.00023225,          0.00090161,          0.00067339,          0.00023548,          0.00017474,          0.00026905,          2.03705253,          2.01474689,          2.02623221,          2.02060357,          2.01479695,          2.01427727,          2.01507121,          0.00000930,          0.00000147,          0.00000571,          0.00000426,          0.00000149,          0.00000110,          0.00000170,          0.00019910,          0.00003158,          0.00012260,          0.00009157,          0.00003202,          0.00002376,          0.00003659
,,,,,,   11.400000,    0.341763,          0.00151703,          0.00024063,          0.00093416,          0.00069770,          0.00024398,          0.00018104,          0.00027876,          2.03705328,          2.01474701,          2.02623267,          2.02060392,          2.01479707,          2.01427736,          2.01507134,          0.00000946,          0.00000149,          0.00000581,          0.00000434,          0.00000151,          0.00000112,          0.00000173,          0.00020628,          0.00003272,          0.00012703,          0.00009487,          0.00003318,          0.00002462,          0.00003791
,,,,,,   11.600000,    0.347759,          0.00157084,          0.00024915,          0.00096729,          0.00072244,          0.00025263,          0.00018746,          0.00028865,          2.03705405,          2.01474713,          2.02623314,          2.02060427,          2.01479719,          2.01427745,          2.01507148,          0.00000963,          0.00000152,          0.00000591,          0.00000441,          0.00000154,          0.00000114,          0.00000176,          0.00021360,          0.00003388,          0.00013153,          0.00009824,          0.00003435,          0.00002549,          0.00003925
,,,,,,   11.800000,    0.353755,          0.00162559,          0.00025783,          0.00100100,          0.00074762,          0.00026142,          0.00019398,          0.00029870,          2.03705482,          2.01474725,          2.02623362,          2.02060462,          2.01479731,          2.01427754,          2.01507162,          0.00000980,          0.00000155,          0.00000602,          0.00000449,          0.00000157,          0.00000116,          0.00000179,          0.00022105,          0.00003506,          0.00013612,          0.00010166,          0.00003555,          0.00002638,          0.00004062
,,,,,,   12.000000,    0.359751,          0.00168128,          0.00026666,          0.00103529,          0.00077324,          0.00027037,          0.00020062,          0.00030893,          2.03705561,          2.01474738,          2.02623411,          2.02060499,          2.01479744,          2.01427764,          2.01507177,          0.00000996,          0.00000157,          0.00000612,          0.00000456,          0.00000159,          0.00000118,          0.00000182,          0.00022862,          0.00003626,          0.00014078,          0.00010514,          0.00003677,          0.00002728,          0.00004201
,,,,,,   12.200000,    0.365747,          0.00173792,          0.00027563,          0.00107016,          0.00079929,          0.00027948,          0.00020737,          0.00031933,          2.03705642,          2.01474750,          2.02623460,          2.02060535,          2.01479757,          2.01427773,          2.01507192,          0.00001013,          0.00000160,          0.00000622,          0.00000464,          0.00000162,          0.00000120,          0.00000185,          0.00023632,          0.00003748,          0.00014552,          0.00010869,          0.00003800,          0.00002820,          0.00004342
,,,,,,   12.400000,    0.371743,          0.00179550,          0.00028476,          0.00110562,          0.00082577,          0.00028873,          0.00021423,          0.00032990,          2.03705724,          2.01474763,          2.02623510,          2.02060573,          2.01479770,          2.01427783,          2.01507206,          0.00001030,          0.00000162,          0.00000632,          0.00000472,          0.00000165,          0.00000122,          0.00000188,          0.00024415,          0.00003872,          0.00015034,          0.00011229,          0.00003926,          0.00002913,          0.00004486
,,,,,,   12.600000,    0.377738,          0.00185403,          0.00029403,          0.00114165,          0.00085269,          0.00029813,          0.00022121,          0.00034065,          2.03705807,          2.01474776,          2.02623561,          2.02060611,          2.01479783,          2.01427793,          2.01507222,          0.00001047,          0.00000165,          0.00000643,          0.00000479,          0.00000167,          0.00000124,          0.00000191,          0.00025211,          0.00003998,          0.00015524,          0.00011595,          0.00004054,          0.00003008,          0.00004632
,,,,,,   12.800000,    0.383734,          0.00191350,          0.00030346,          0.00117827,          0.00088004,          0.00030769,          0.00022830,          0.00035157,          2.03705891,          2.01474790,          2.02623613,          2.02060650,          2.01479797,          2.01427803,          2.01507237,          0.00001063,          0.00000168,          0.00000653,          0.00000487,          0.00000170,          0.00000126,          0.00000194,          0.00026020,          0.00004126,          0.00016022,          0.00011967,          0.00004184,          0.00003104,          0.00004781
,,,,,,   13.000000,    0.389730,          0.00197392,          0.00031303,          0.00121546,          0.00090783,          0.00031739,          0.00023549,          0.00036266,          2.03705977,          2.01474803,          2.02623666,          2.02060689,          2.01479811,          2.01427813,          2.01507253,          0.00001080,          0.00000170,          0.00000663,          0.00000495,          0.00000173,          0.00000128,          0.00000197,          0.00026841,          0.00004257,          0.00016528,          0.00012345,          0.00004316,          0.00003202,          0.00004931
,,,,,,   13.200000,    0.395726,          0.00203528,          0.00032275,          0.00125325,          0.00093605,          0.00032725,          0.00024280,          0.00037393,          2.03706064,          2.01474817,          2.02623719,          2.02060729,          2.01479824,          2.01427823,          2.01507269,          0.00001097,          0.00000173,          0.00000673,          0.00000502,          0.00000175,          0.00000130,          0.00000200,          0.00027676,          0.00004389,          0.00017042,          0.00012728,          0.00004450,          0.00003302,          0.00005085
,,,,,,   13.400000,    0.401722,          0.00209760,          0.00033262,          0.00129161,          0.00096471,          0.00033726,          0.00025023,          0.00038537,          2.03706152,          2.01474831,          2.02623773,          2.02060769,          2.01479839,          2.01427834,          2.01507285,          0.00001113,          0.00000176,          0.00000684,          0.00000510,          0.00000178,          0.00000132,          0.00000203,          0.00028523,          0.00004523,          0.00017563,          0.00013118,          0.00004586,          0.00003403,          0.00005240
,,,,,,   13.600000,    0.407718,          0.00216085,          0.00034264,          0.00133055,          0.00099381,          0.00034742,          0.00025776,          0.00039698,          2.03706242,          2.01474845,          2.02623828,          2.02060810,          2.01479853,          2.01427845,          2.01507301,          0.00001130,          0.00000178,          0.00000694,          0.00000518,          0.00000181,          0.00000134,          0.00000206,          0.00029383,          0.00004659,          0.00018093,          0.00013514,          0.00004724,          0.00003505,          0.00005398
,,,,,,   13.800000,    0.413714,          0.00222506,          0.00035281,          0.00137008,          0.00102334,          0.00035773,          0.00026541,          0.00040877,          2.03706333,          2.01474859,          2.02623884,          2.02060852,          2.01479867,          2.01427855,          2.01507318,          0.00001147,          0.00000181,          0.00000704,          0.00000525,          0.00000183,          0.00000136,          0.00000210,          0.00030256,          0.00004798,          0.00018630,          0.00013915,          0.00004864,          0.00003609,          0.00005558
,,,,,,   14.000000,    0.419709,          0.00229022,          0.00036313,          0.00141020,          0.00105330,          0.00036820,          0.00027317,          0.00042073,          2.03706425,          2.01474874,          2.02623941,          2.02060894,          2.01479882,          2.01427866,          2.01507335,          0.00001163,          0.00000183,          0.00000715,          0.00000533,          0.00000186,          0.00000138,          0.00000213,          0.00031142,          0.00004938,          0.00019176,          0.00014323,          0.00005007,          0.00003715,          0.00005721
